userId,movieId,title,Q_value
243,1,Toy Story (1995),2.65
243,163985,ARQ (2016),0.6043
243,2114,"Outsiders, The (1983)",0.5696
243,89039,Another Earth (2011),0.5553
243,2465,Deadly Friend (1986),0.5516
244,1,Toy Story (1995),1.5475
244,423,Blown Away (1994),0.3708
244,26095,"Carabineers, The (Carabiniers, Les) (1963)",0.3496
244,915,Sabrina (1954),0.3444
244,36535,Everything Is Illuminated (2005),0.3286
245,1,Toy Story (1995),3.4173
245,2764,"Thomas Crown Affair, The (1968)",0.6405
245,33164,House of Wax (2005),0.6
245,34271,Hustle & Flow (2005),0.593
245,93805,Iron Sky (2012),0.5864
246,1,Toy Story (1995),3.121
246,4105,"Evil Dead, The (1981)",0.6865
246,4649,Wet Hot American Summer (2001),0.6855
246,89837,Kill List (2011),0.6587
246,72591,"Patriot, The (1998)",0.6499
247,773,Touki Bouki (1973),1.7235
247,4419,All That Heaven Allows (1955),1.6163
247,1456,"Pest, The (1997)",1.572
247,32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),1.4927
247,2038,"Cat from Outer Space, The (1978)",1.4793
248,141688,Legend (2015),0.6269
248,141994,Saving Christmas (2014),0.2254
248,157340,The Angry Birds Movie (2016),0.1489
248,107630,High School (2010),0.1479
248,7564,Kwaidan (Kaidan) (1964),0.1143
249,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",1.6245
249,5064,The Count of Monte Cristo (2002),1.6164
249,6853,Campus Man (1987),1.5682
249,8044,I Am a Fugitive from a Chain Gang (1932),1.5451
249,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",1.5406
250,1,Toy Story (1995),2.06
250,5014,I Am Sam (2001),0.5264
250,1392,Citizen Ruth (1996),0.513
250,1779,Sphere (1998),0.4957
250,2374,Gung Ho (1986),0.482
251,1,Toy Story (1995),1.3676
251,4863,Female Trouble (1975),0.3964
251,214,Before the Rain (Pred dozhdot) (1994),0.3925
251,3851,I'm the One That I Want (2000),0.3868
251,70301,Obsessed (2009),0.3817
252,81520,Undisputed III: Redemption (2010),2.2083
252,142448,Everest (2015),2.1343
252,5706,...All the Marbles (1981),2.0606
252,89030,Fright Night (2011),2.0
252,75803,Our Family Wedding (2010),1.9142
253,102084,Justice League: Doom (2012) ,0.6702
253,61262,Mirrors (2008),0.1806
253,1080,Monty Python's Life of Brian (1979),0.1729
253,91079,Like Crazy (2011),0.1718
253,90376,We Need to Talk About Kevin (2011),0.1602
254,804,She's the One (1996),1.7921
254,53,Lamerica (1994),1.376
254,3802,Freejack (1992),1.3463
254,61024,Pineapple Express (2008),1.2938
254,8609,Our Hospitality (1923),1.2815
255,1730,Kundun (1997),0.2061
255,169912,Denis Leary: No Cure for Cancer (1993),0.0872
255,1459,Absolute Power (1997),0.0856
255,6851,"Gas, Food, Lodging (1992)",0.0828
255,2385,Home Fries (1998),0.0794
256,1,Toy Story (1995),2.6988
256,1343,Cape Fear (1991),0.8297
256,131480,Poker Night (2014),0.5831
256,2328,Vampires (1998),0.5787
256,2448,Virus (1999),0.5715
257,1,Toy Story (1995),2.0951
257,5947,Evelyn (2002),0.6425
257,5513,Martin Lawrence Live: Runteldat (2002),0.6266
257,2880,Armour of God (Long xiong hu di) (1987),0.591
257,48593,Man of the Year (2006),0.5774
258,1,Toy Story (1995),2.6162
258,26819,Fortress (1992),0.6257
258,141646,The Unauthorized Saved by the Bell Story (2014),0.6027
258,102070,Grabbers (2012),0.581
258,3724,Coming Home (1978),0.5721
259,1,Toy Story (1995),4.0543
259,32302,"League of Ordinary Gentlemen, A (2004)",0.8047
259,103027,Much Ado About Nothing (2012),0.7941
259,82744,Faster (2010),0.7834
259,1277,Cyrano de Bergerac (1990),0.7822
260,1,Toy Story (1995),2.1448
260,100810,Dark Skies (2013),0.5585
260,1676,Starship Troopers (1997),0.5432
260,113275,The Hundred-Foot Journey (2014),0.539
260,7936,Shame (Skammen) (1968),0.5294
261,1,Toy Story (1995),0.9074
261,8491,White Heat (1949),0.2424
261,4268,Town & Country (2001),0.206
261,41997,Munich (2005),0.1939
261,88345,Mike's New Car (2002),0.1857
262,1,Toy Story (1995),1.8781
262,58655,Drillbit Taylor (2008),0.3945
262,8191,Anne of the Thousand Days (1969),0.3632
262,7932,Dark Days (2000),0.3624
262,101525,"Place Beyond the Pines, The (2012)",0.362
263,6970,Desk Set (1957),1.5616
263,4110,"Fourth Protocol, The (1987)",1.5589
263,92046,Contact High (2009),1.5096
263,95796,Anaconda: The Offspring (2008),1.4885
263,8530,Dear Frankie (2004),1.4738
264,168254,Kong: Skull Island (2017),1.7695
264,3852,"Tao of Steve, The (2000)",1.7108
264,82152,Beastly (2011),1.6681
264,101070,Wadjda (2012),1.6672
264,3189,My Dog Skip (1999),1.6523
265,1,Toy Story (1995),1.6711
265,4290,For the Boys (1991),0.3159
265,57274,[REC] (2007),0.3137
265,61167,Henry Poole is Here (2008),0.3101
265,6997,Hoffa (1992),0.3087
266,1479,"Saint, The (1997)",0.5959
266,190221,Hommage à Zgougou (et salut à Sabine Mamou) (2002),0.5259
266,6003,Confessions of a Dangerous Mind (2002),0.504
266,2392,Jack Frost (1998),0.4633
266,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),0.4622
267,1,Toy Story (1995),1.6934
267,4210,Manhunter (1986),0.5422
267,189381,SuperFly (2018),0.3596
267,42418,"New World, The (2005)",0.3552
267,50274,Venus (2006),0.3432
268,1,Toy Story (1995),2.0633
268,3469,Inherit the Wind (1960),0.4345
268,121007,Space Buddies (2009),0.3933
268,91261,Hipsters (Stilyagi) (2008),0.3805
268,5988,Quicksilver (1986),0.3695
269,6379,Wrong Turn (2003),1.6657
269,1596,Career Girls (1997),1.6197
269,46578,Little Miss Sunshine (2006),1.4696
269,4672,"Tall Guy, The (1989)",1.4525
269,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),1.4413
270,125914,Mortdecai (2015),2.2046
270,71468,Ink (2009),1.6544
270,86835,Priest (2011),1.5775
270,4750,3 Ninjas Knuckle Up (1995),1.5588
270,123200,Jim Jefferies: I Swear to God (2009),1.5323
271,1,Toy Story (1995),1.5406
271,3908,Urban Legends: Final Cut (2000),0.4778
271,43912,Freedomland (2006),0.3766
271,5014,I Am Sam (2001),0.3642
271,4164,"Caveman's Valentine, The (2001)",0.3613
272,5398,Requiem for a Heavyweight (1962),0.6088
272,3783,Croupier (1998),0.1661
272,1323,Amityville 3-D (1983),0.1323
272,114184,Camp X-Ray (2014),0.1297
272,1151,Lesson Faust (1994),0.1296
273,64499,Che: Part One (2008),1.4679
273,1425,Fierce Creatures (1997),0.2665
273,66297,Futurama: Into the Wild Green Yonder (2009),0.2663
273,6765,Under the Tuscan Sun (2003),0.2632
273,1947,West Side Story (1961),0.2623
274,156675,Project X (1968),2.1049
274,69131,Killshot (2008),1.5431
274,235,Ed Wood (1994),1.4935
274,1207,To Kill a Mockingbird (1962),1.4717
274,145839,Concussion (2015),1.3357
275,123947,Cake (2014),1.6709
275,32587,Sin City (2005),0.4243
275,4580,Cyborg (1989),0.3883
275,31553,Double Dragon (1994),0.3784
275,121097,To Grandmother's House We Go (1992),0.3693
276,1793,Welcome to Woop-Woop (1997),2.6019
276,112515,"Babadook, The (2014)",2.0235
276,92643,Monsieur Lazhar (2011),1.8845
276,8813,We Don't Live Here Anymore (2004),1.8574
276,156781,Jimmy Carr: Telling Jokes (2009),1.8573
277,56367,Juno (2007),2.1072
277,4591,Erik the Viking (1989),1.6635
277,4378,Sexy Beast (2000),1.6051
277,140016,Always Watching: A Marble Hornets Story (2015),1.5853
277,7766,Throne of Blood (Kumonosu jô) (1957),1.568
278,1,Toy Story (1995),2.0806
278,40851,Zathura (2005),0.4901
278,3519,Force 10 from Navarone (1978),0.471
278,3086,Babes in Toyland (1934),0.4431
278,25905,"Miracle of Morgan's Creek, The (1944)",0.4398
279,7056,"Public Enemy, The (1931)",1.3774
279,7882,The Plague of the Zombies (1966),1.2817
279,8577,Comandante (2003),1.2815
279,151653,Welcome to Happiness (2015),1.2555
279,328,Tales from the Crypt Presents: Demon Knight (1995),1.1885
280,8521,Dr. Jekyll and Mr. Hyde (1931),1.6967
280,4293,Summer Rental (1985),1.6204
280,26052,Pickpocket (1959),1.5642
280,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),1.5599
280,4634,Penn & Teller Get Killed (1989),1.5568
281,1,Toy Story (1995),2.1246
281,5072,Metropolis (2001),0.5732
281,55207,Cashback (2004),0.5432
281,115664,The Book of Life (2014),0.5353
281,835,Foxfire (1996),0.5186
282,179053,2048: Nowhere to Run (2017),1.545
282,184053,Battle Planet (2008),1.478
282,5678,Formula 51 (2001),1.4755
282,117572,Hit by Lightning (2014),1.4161
282,133645,Carol (2015),1.3709
283,6789,"Apartment, The (Appartement, L') (1996)",1.7104
283,128097,Jim Norton: American Degenerate (2013),1.6035
283,2482,Still Crazy (1998),1.593
283,5797,"Company of Wolves, The (1984)",1.5006
283,7920,Desperate Living (1977),1.4824
284,1,Toy Story (1995),2.75
284,109191,Winter's Tale (2014),0.6083
284,56715,Wristcutters: A Love Story (2006),0.5923
284,6950,"Missing, The (2003)",0.573
284,152037,Grease Live (2016),0.5653
285,1248,Touch of Evil (1958),1.4853
285,6331,Spellbound (2002),0.3758
285,4023,"Family Man, The (2000)",0.3546
285,94494,96 Minutes (2011) ,0.3465
285,60832,Pathology (2008),0.3293
286,1,Toy Story (1995),2.5632
286,82848,One Week (1920),0.6024
286,61465,Bangkok Dangerous (2008),0.4846
286,484,Lassie (1994),0.4734
286,8275,College (1927),0.4632
287,1,Toy Story (1995),2.4708
287,129011,Eddie Izzard: Glorious (1997),0.5935
287,6986,Ben-Hur: A Tale of the Christ (1925),0.5866
287,579,"Escort, The (Scorta, La) (1993)",0.564
287,3760,"Kentucky Fried Movie, The (1977)",0.546
288,102,Mr. Wrong (1996),1.62
288,110730,Transcendence (2014),1.5892
288,3315,Happy Go Lovely (1951),1.5423
288,4581,Dad (1989),1.4921
288,161024,Jim Jefferies: Freedumb (2016),1.4608
289,1,Toy Story (1995),1.993
289,31260,Boys Town (1938),0.6831
289,175485,Death Note (2017),0.5044
289,2013,"Poseidon Adventure, The (1972)",0.5009
289,157865,Ratchet & Clank (2016),0.4875
290,52283,"Reaping, The (2007)",1.2719
290,1083,"Great Race, The (1965)",1.2647
290,2420,"Karate Kid, The (1984)",1.2499
290,1503,8 Heads in a Duffel Bag (1997),1.2435
290,1980,Friday the 13th Part VII: The New Blood (1988),1.2389
291,8511,"Immigrant, The (1917)",0.2335
291,74530,Percy Jackson & the Olympians: The Lightning Thief (2010),0.1295
291,7025,"Midnight Clear, A (1992)",0.1159
291,44555,"Lives of Others, The (Das leben der Anderen) (2006)",0.0913
291,92192,Apollo 18 (2011),0.0817
292,96530,Conception (2011),1.6188
292,899,Singin' in the Rain (1952),1.5836
292,3396,"Muppet Movie, The (1979)",1.5708
292,3251,Agnes of God (1985),1.5705
292,74750,[REC]² (2009),1.4662
293,1733,Afterglow (1997),1.4232
293,48142,"Black Dahlia, The (2006)",1.3969
293,880,"Island of Dr. Moreau, The (1996)",1.3686
293,531,"Secret Garden, The (1993)",1.3327
293,4061,The Man in the Moon (1991),1.3269
294,1,Toy Story (1995),3.5799
294,133712,Office Romance (1977),0.7576
294,51939,TMNT (Teenage Mutant Ninja Turtles) (2007),0.7225
294,131934,The Malibu Bikini Shop (1986),0.7087
294,61697,Righteous Kill (2008),0.6817
295,1,Toy Story (1995),0.6517
295,4821,Joy Ride (2001),0.2115
295,63876,Milk (2008),0.2071
295,47894,"Wind That Shakes the Barley, The (2006)",0.1821
295,26713,Days of Being Wild (A Fei jingjyuhn) (1990),0.1813
296,1,Toy Story (1995),1.8409
296,27905,Casshern (2004),0.4105
296,45672,Click (2006),0.3845
296,5786,Paid in Full (2002),0.3661
296,4445,T-Rex: Back to the Cretaceous (1998),0.3655
297,1,Toy Story (1995),0.5387
297,172497,T2 3-D: Battle Across Time (1996),0.1214
297,38798,In Her Shoes (2005),0.1201
297,104863,What If (2013),0.1101
297,108981,Nymphomaniac: Volume II (2013),0.1077
298,2337,Velvet Goldmine (1998),0.6476
298,1409,Michael (1996),0.6111
298,2007,Polish Wedding (1998),0.5955
298,7327,Persona (1966),0.591
298,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),0.5502
299,1,Toy Story (1995),1.4053
299,1238,Local Hero (1983),0.3065
299,71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0.2938
299,8588,Killing Me Softly (2002),0.2843
299,141646,The Unauthorized Saved by the Bell Story (2014),0.2838
300,1,Toy Story (1995),0.519
300,2021,Dune (1984),0.1746
300,8809,Danny Deckchair (2003),0.1616
300,5785,Jackass: The Movie (2002),0.1382
300,5699,Tom Horn (1980),0.1374
301,1,Toy Story (1995),2.0186
301,140301,The Escort (2015),0.486
301,51314,Golden Door (Nuovomondo) (2006),0.4751
301,106540,Delivery Man (2013),0.4698
301,26317,Emmanuelle (1974),0.4593
302,1,Toy Story (1995),1.3462
302,3559,Limelight (1952),0.2708
302,5324,Life or Something Like It (2002),0.2668
302,1718,Stranger in the House (1997),0.2612
302,1032,Alice in Wonderland (1951),0.2488
303,1,Toy Story (1995),1.4343
303,6184,"Man Who Fell to Earth, The (1976)",0.3673
303,69654,Prison Break: The Final Break (2009),0.3529
303,2109,"Jerk, The (1979)",0.3196
303,4777,"American Astronaut, The (2001)",0.3161
304,170,Hackers (1995),2.0805
304,3130,Bonfire of the Vanities (1990),1.8087
304,2868,Fright Night Part II (1988),1.6448
304,139994,Fracchia contro Dracula (1985),1.5537
304,60471,Rogue (2007),1.5454
305,1,Toy Story (1995),1.8025
305,2374,Gung Ho (1986),0.4547
305,6769,Mambo Italiano (2003),0.4522
305,3506,North Dallas Forty (1979),0.424
305,2291,Edward Scissorhands (1990),0.417
306,1,Toy Story (1995),4.6799
306,93805,Iron Sky (2012),1.0163
306,842,Tales from the Crypt Presents: Bordello of Blood (1996),0.9887
306,6385,Whale Rider (2002),0.9883
306,5064,The Count of Monte Cristo (2002),0.9667
307,946,To Be or Not to Be (1942),3.0713
307,4572,Black Rain (1989),0.606
307,302,"Queen Margot (Reine Margot, La) (1994)",0.5911
307,153386,Long Live Ghosts! (1977),0.5192
307,949,East of Eden (1955),0.3896
308,1281,"Great Dictator, The (1940)",1.6929
308,1388,Jaws 2 (1978),0.3478
308,8967,Seed of Chucky (Child's Play 5) (2004),0.3351
308,553,Tombstone (1993),0.2197
308,2448,Virus (1999),0.2148
309,1,Toy Story (1995),1.1119
309,54617,"Brice Man, The (Brice de Nice) (2005)",0.3346
309,1036,Die Hard (1988),0.3069
309,8977,Alexander (2004),0.2941
309,3957,Billy Jack (1971),0.2851
310,1,Toy Story (1995),3.2203
310,71147,Death of a Cyclist (Muerte de un ciclista) (1955),0.6758
310,725,"Great White Hype, The (1996)",0.6266
310,3997,Dungeons & Dragons (2000),0.6023
310,3261,Singles (1992),0.5992
311,1,Toy Story (1995),2.672
311,37495,Survive Style 5+ (2004),0.5364
311,71254,Gamer (2009),0.5112
311,1857,"Real Blonde, The (1997)",0.5003
311,3398,"Muppets Take Manhattan, The (1984)",0.4945
312,1,Toy Story (1995),1.743
312,5883,They (2002),0.3481
312,135861,Ted 2 (2015),0.3292
312,60293,"Wackness, The (2008)",0.3205
312,8783,"Village, The (2004)",0.309
313,37211,Go West (1940),0.7445
313,1253,"Day the Earth Stood Still, The (1951)",0.207
313,1412,Some Mother's Son (1996),0.1971
313,4255,Freddy Got Fingered (2001),0.1857
313,6197,Spider (2002),0.1839
314,167296,Iron Man (1931),1.6592
314,59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),1.6209
314,5540,Clash of the Titans (1981),1.5517
314,27644,Remember Me (Ricordati di me) (2003),1.492
314,91784,Girl Walks Into a Bar (2011),1.4235
315,1,Toy Story (1995),1.7428
315,55765,American Gangster (2007),0.4758
315,258,"Kid in King Arthur's Court, A (1995)",0.4561
315,49772,"Painted Veil, The (2006)",0.437
315,110330,Me and you (io e te) (2012),0.4318
316,108949,"Art of the Steal, The (2013)",0.8909
316,4394,Beach Blanket Bingo (1965),0.189
316,5443,Juwanna Mann (2002),0.1792
316,1257,Better Off Dead... (1985),0.1708
316,1,Toy Story (1995),0.1684
317,1,Toy Story (1995),0.7886
317,2697,My Son the Fanatic (1997),0.213
317,167296,Iron Man (1931),0.2128
317,1954,Rocky (1976),0.2039
317,58103,Vantage Point (2008),0.1858
318,1,Toy Story (1995),2.2415
318,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),0.6096
318,27822,Open Water (2003),0.6096
318,1332,"Believers, The (1987)",0.6006
318,2491,Simply Irresistible (1999),0.5794
319,1,Toy Story (1995),3.1165
319,3363,American Graffiti (1973),0.7195
319,2594,Open Your Eyes (Abre los ojos) (1997),0.7126
319,6116,"Pirate Movie, The (1982)",0.6789
319,4152,Vatel (2000),0.6718
320,1,Toy Story (1995),2.9114
320,2342,Hard Core Logo (1996),0.7621
320,5847,Ragtime (1981),0.5471
320,120637,Blackhat (2015),0.5453
320,187595,Solo: A Star Wars Story (2018),0.5432
321,1,Toy Story (1995),3.0754
321,166705,Fences (2016),0.6527
321,66090,Eden Lake (2008),0.6398
321,26133,"Charlie Brown Christmas, A (1965)",0.5926
321,7056,"Public Enemy, The (1931)",0.5394
322,26838,"Snapper, The (1993)",1.4848
322,105325,Bad Milo (Bad Milo!) (2013),1.4763
322,2901,Phantasm (1979),1.402
322,100737,Snitch (2013),1.3352
322,2534,Avalanche (1978),1.2987
323,2769,"Yards, The (2000)",2.3892
323,193585,Flint (2017),0.4874
323,5802,"World of Henry Orient, The (1964)",0.4733
323,3965,"Strange Love of Martha Ivers, The (1946)",0.4576
323,210,Wild Bill (1995),0.4479
324,1,Toy Story (1995),2.6264
324,4034,Traffic (2000),0.5331
324,26871,My Father the Hero (1994),0.4821
324,2966,"Straight Story, The (1999)",0.4676
324,367,"Mask, The (1994)",0.4594
325,6407,"Walk, Don't Run (1966)",1.6328
325,85295,Scooby-Doo! Curse of the Lake Monster (2010),0.383
325,1857,"Real Blonde, The (1997)",0.3707
325,3738,"Sugarland Express, The (1974)",0.3457
325,141844,12 Chairs (1971),0.3441
326,1,Toy Story (1995),0.7707
326,133782,Maggie (2015),0.2179
326,283,New Jersey Drive (1995),0.2154
326,152173,Michael Jackson's Thriller (1983),0.1893
326,166635,Passengers (2016),0.173
327,1,Toy Story (1995),3.0132
327,27695,Nicotina (2003),0.6351
327,7058,Life with Father (1947),0.6063
327,1516,Children of the Revolution (1996),0.6046
327,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),0.6044
328,5838,Madame Bovary (1991),2.6692
328,4711,Theremin: An Electronic Odyssey (1993),1.9487
328,1565,Head Above Water (1996),1.8676
328,50274,Venus (2006),1.8309
328,4836,"Competition, The (1980)",1.7112
329,1,Toy Story (1995),2.0174
329,73266,Youth in Revolt (2009),0.4207
329,114180,"Maze Runner, The (2014)",0.3784
329,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",0.3626
329,2295,"Impostors, The (1998)",0.3551
330,4334,Yi Yi (2000),1.6695
330,2161,"NeverEnding Story, The (1984)",1.5613
330,64,Two if by Sea (1996),1.5549
330,188797,Tag (2018),1.4968
330,85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),1.4856
331,44193,She's the Man (2006),1.4935
331,54787,Death Sentence (2007),0.2811
331,3705,Bird on a Wire (1990),0.2773
331,2717,Ghostbusters II (1989),0.2769
331,4117,Hope and Glory (1987),0.2762
332,80693,It's Kind of a Funny Story (2010),1.4218
332,90469,Paranormal Activity 3 (2011),1.4215
332,51933,Pride (2007),1.4045
332,1552,Con Air (1997),1.3221
332,27075,Addams Family Reunion (1998),1.2822
333,1,Toy Story (1995),1.8891
333,3468,"Hustler, The (1961)",0.3771
333,1377,Batman Returns (1992),0.3708
333,2070,Tender Mercies (1983),0.3316
333,6375,Gigantic (A Tale of Two Johns) (2002),0.3258
334,3985,"Eagle Has Landed, The (1976)",1.9929
334,127136,True Story (2015),1.777
334,51086,"Number 23, The (2007)",1.6635
334,71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",1.6516
334,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",1.6275
335,1,Toy Story (1995),1.6811
335,89837,Kill List (2011),0.3995
335,57147,Cassandra's Dream (2007),0.376
335,8024,"Thing Called Love, The (1993)",0.373
335,963,"Inspector General, The (1949)",0.3701
336,90249,Real Steel (2011),1.5278
336,93838,The Raid: Redemption (2011),1.4024
336,3099,Shampoo (1975),1.3015
336,107462,Ninja: Shadow of a Tear (2013),1.2537
336,42009,Cheaper by the Dozen 2 (2005),1.1493
337,5847,Ragtime (1981),1.6573
337,6193,Poolhall Junkies (2002),1.4768
337,4932,Dressed to Kill (1980),1.4075
337,461,Go Fish (1994),1.3742
337,5792,Roger Dodger (2002),1.3634
338,1,Toy Story (1995),0.8081
338,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",0.2796
338,1382,Marked for Death (1990),0.2333
338,6782,Leningrad Cowboys Go America (1989),0.2246
338,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0.2173
339,124853,Why Man Creates (1968),1.9528
339,110771,"Other Woman, The (2014)",1.4552
339,3344,Blood Feast (1963),1.4491
339,3571,Time Code (2000),1.4469
339,310,Rent-a-Kid (1995),1.3486
340,1,Toy Story (1995),1.4638
340,27768,Intimate Strangers (Confidences trop intimes) (2004),0.3194
340,69,Friday (1995),0.3172
340,2418,Nothing in Common (1986),0.3139
340,3430,Death Wish (1974),0.3097
341,326,To Live (Huozhe) (1994),1.7265
341,121253,The Town that Dreaded Sundown (2014),1.6873
341,4946,"Eye for an Eye, An (1981)",1.65
341,109487,Interstellar (2014),1.6206
341,1584,Contact (1997),1.5988
342,1,Toy Story (1995),2.8488
342,34523,The Chumscrubber (2005),0.5451
342,86345,Louis C.K.: Hilarious (2010),0.5325
342,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",0.5292
342,59026,99 francs (2007),0.4972
343,1,Toy Story (1995),2.3475
343,451,Flesh and Bone (1993),0.4789
343,8730,To End All Wars (2001),0.4662
343,5796,Casino Royale (1967),0.451
343,605,One Fine Day (1996),0.4362
344,1,Toy Story (1995),2.8837
344,128089,Kevin Hart: I'm a Grown Little Man (2009),0.622
344,45501,"Break-Up, The (2006)",0.592
344,2607,Get Real (1998),0.5188
344,3791,Footloose (1984),0.4135
345,63992,Twilight (2008),3.1898
345,27328,Monday (2000),0.8641
345,99106,"Guilt Trip, The (2012)",0.7847
345,135143,Fantastic Beasts and Where to Find Them (2016),0.7255
345,84944,Rango (2011),0.6801
346,1,Toy Story (1995),0.7877
346,37844,Roll Bounce (2005),0.2355
346,80,"White Balloon, The (Badkonake sefid) (1995)",0.235
346,90531,Shame (2011),0.2261
346,174479,Unedited Footage of a Bear (2014),0.1983
347,89580,Neds (2010),1.946
347,6232,Born Free (1966),1.837
347,8302,"Front Page, The (1931)",1.6473
347,2962,Fever Pitch (1997),1.6174
347,72874,"Peacekeeper, The (1997)",1.5711
348,1,Toy Story (1995),1.2081
348,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),0.5185
348,187593,Deadpool 2 (2018),0.3406
348,100068,Comme un chef (2012),0.3348
348,59014,Superhero Movie (2008),0.3275
349,1,Toy Story (1995),2.5048
349,2942,Flashdance (1983),0.4947
349,445,Fatal Instinct (1993),0.4935
349,97,"Hate (Haine, La) (1995)",0.4708
349,86142,13 Assassins (Jûsan-nin no shikaku) (2010),0.4685
350,3811,Breaker Morant (1980),1.8177
350,135861,Ted 2 (2015),1.759
350,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),1.6795
350,92637,Pitfall (Otoshiana) (1962),1.6753
350,76763,"Runaways, The (2010)",1.6376
351,1,Toy Story (1995),1.0674
351,1840,He Got Game (1998),0.2648
351,4945,"Enforcer, The (1976)",0.2593
351,102747,"Rink, The (1916)",0.2563
351,62081,Eagle Eye (2008),0.2558
352,1,Toy Story (1995),1.9615
352,553,Tombstone (1993),0.6129
352,168090,Kizumonogatari II: Passionate Blood (2016),0.4042
352,4229,Say It Isn't So (2001),0.3873
352,39234,North Country (2005),0.3772
353,33294,Vampire Hunter D (1985),1.4608
353,4042,"Alamo, The (1960)",1.3869
353,78836,Enter the Void (2009),1.3697
353,6660,"Red Shoes, The (1948)",1.3403
353,106594,Red Flag (2012),1.3351
354,1,Toy Story (1995),1.6533
354,3901,Duets (2000),0.4605
354,6593,Freaky Friday (2003),0.451
354,71899,Mary and Max (2009),0.4368
354,151745,Reptilicus (1961),0.4161
355,1994,Poltergeist (1982),0.5256
355,83270,Made in Dagenham (2010),0.156
355,7027,Silverado (1985),0.1193
355,136816,Bad Asses on the Bayou (2015),0.11
355,5507,xXx (2002),0.1089
356,1,Toy Story (1995),2.5065
356,72308,Battlestar Galactica: The Plan (2009),0.5894
356,103543,"Lifeguard, The (2013)",0.5785
356,159779,A Midsummer Night's Dream (2016),0.56
356,118896,Mommy (2014),0.5325
357,52287,Meet the Robinsons (2007),1.6928
357,1432,Metro (1997),1.5569
357,3194,"Way We Were, The (1973)",1.5521
357,4467,"Adventures of Baron Munchausen, The (1988)",1.5275
357,5507,xXx (2002),1.5197
358,1,Toy Story (1995),1.9544
358,1895,Can't Hardly Wait (1998),0.3389
358,73042,Alvin and the Chipmunks: The Squeakquel (2009),0.3361
358,5449,Mr. Deeds (2002),0.336
358,160872,Satanic (2016),0.3197
359,99,Heidi Fleiss: Hollywood Madam (1995),1.5432
359,2170,Wrongfully Accused (1998),1.5392
359,5694,Staying Alive (1983),1.4373
359,96964,"Tall Man, The (2012)",1.3643
359,351,"Corrina, Corrina (1994)",1.2513
360,1,Toy Story (1995),0.6294
360,93721,Jiro Dreams of Sushi (2011),0.1551
360,88812,30 Minutes or Less (2011),0.1462
360,2355,"Bug's Life, A (1998)",0.1445
360,4218,River's Edge (1986),0.1445
361,34359,Georgy Girl (1966),1.2599
361,90384,Behind Enemy Lines II: Axis of Evil (2006),0.4491
361,434,Cliffhanger (1993),0.3221
361,81417,Paranormal Activity 2 (2010),0.3145
361,134881,Love & Mercy (2014),0.3131
362,1,Toy Story (1995),1.0885
362,55067,Requiem (2006),0.3136
362,161580,Bad Moms (2016),0.3105
362,168418,The Boss Baby (2017),0.2856
362,109191,Winter's Tale (2014),0.2849
363,1,Toy Story (1995),2.5864
363,5049,48 Hrs. (1982),0.5888
363,190,Safe (1995),0.5706
363,8132,Gladiator (1992),0.5178
363,114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",0.5135
364,1016,"Shaggy Dog, The (1959)",1.4353
364,188675,Dogman (2018),1.4235
364,202,Total Eclipse (1995),1.4186
364,36477,"Baxter, The (2005)",1.4041
364,588,Aladdin (1992),1.3327
365,1,Toy Story (1995),3.1011
365,89281,Birdemic: Shock and Terror (2010),0.6714
365,3628,Flying Tigers (1942),0.6541
365,159717,The Fundamentals of Caring (2016),0.6206
365,89118,"Skin I Live In, The (La piel que habito) (2011)",0.6003
366,1,Toy Story (1995),1.3398
366,5116,Designing Woman (1957),0.4947
366,747,"Stupids, The (1996)",0.3512
366,80463,"Social Network, The (2010)",0.3456
366,3441,Red Dawn (1984),0.3373
